Time Series,AH,BJ,CQ,FJ,GS,GD,GX,GZ,HI,HE,HL,HA,HB,HN,JS,JX,JL,LN,NM,NX,QH,SN,SD,SH,SX,SC,TJ,XJ,XZ,YN,ZJ
7212,21731.75559,11574.20173,12578.18479,29286.81841,15722.56595,62591.34743,19091.48949,20766.33671,4034.977825,42579.19854,12983.48968,36485.58593,22545.56642,18997.82852,62228.08632,17366.44531,9316.768048,25713.8933,39807.00286,12041.25291,8855.697089,16517.70505,65968.57148,15811.5295,23696.64787,31763.49542,9879.926689,32288.1569,974.383813,23854.2071,52130.18754
7213,20884.62804,11300.9753,12299.88963,27603.18603,16652.88143,62133.93711,18578.8449,19753.53486,3923.951897,40116.9709,12180.55936,36472.92114,22000.99576,18568.63823,60404.92537,15952.83932,8726.445014,24601.73952,39405.44544,12024.29657,8770.050392,16415.33184,64860.59652,15434.27069,24344.49143,30939.19469,9474.19336,32597.92937,959.5556826,22896.52697,49189.45669
7214,20616.46461,11024.04331,11742.66076,26251.10845,15754.54537,60234.85615,18033.79487,18501.79227,3814.91928,37523.57744,11758.67056,35582.18016,21367.64091,16914.78378,61425.10004,14733.71533,8696.14004,24754.02985,38473.84753,11955.02461,8569.685827,16034.56251,63041.22897,15295.6852,23545.17668,28719.95476,9185.178376,32341.13307,882.8249147,21059.40005,50518.9486
7215,20972.66632,10722.27312,11638.50253,26780.28341,15799.82593,60377.13709,18217.92089,18281.56402,3765.735325,39715.62558,11949.47966,35197.65744,21943.75953,16438.81038,62361.77811,15225.65753,8758.024887,24767.26735,38324.36907,12110.92168,8720.982857,16256.05946,65041.15432,15318.12386,23138.3106,28247.30539,9558.252136,31803.20367,890.1906677,20730.65094,50987.59572
7216,21234.95977,10701.30948,11545.66282,27203.91895,15564.42874,60377.21639,18662.04342,18701.15646,3763.539455,40773.43555,12182.25311,35497.1488,22072.56406,16343.80521,62645.60048,15815.33818,8853.610635,24781.87026,38599.48575,12142.64178,8610.63742,16474.63206,65971.23903,15357.55262,23741.41355,29449.70934,9599.085673,31711.38891,879.414201,20945.73704,51837.23979
7217,21996.5746,11015.78195,11828.92967,27953.97821,15266.13825,61407.00562,19044.38123,18945.97367,3834.34062,42116.11661,13034.32673,35286.91716,22343.27353,16676.8671,63390.09303,16589.29424,9400.950734,25752.08058,39242.80817,12201.3485,8829.837642,16734.67497,67053.50281,15746.9672,23960.44202,29855.08887,9704.176918,32227.84792,874.4686811,21710.04053,52902.59137
7218,23318.54603,11759.41842,12419.73836,29073.38676,16119.60194,64480.34093,20092.44957,20197.55546,4210.358646,44040.28947,14347.8623,37133.47434,23871.13062,18307.65007,64359.68167,17874.81003,10241.19638,26913.72037,40970.10625,12783.75085,8922.4237,17812.81526,68735.65332,16205.93526,25757.01144,31747.39923,9947.079919,32175.7933,914.4554334,23555.23915,54054.33401
7219,23803.89057,12346.57056,12799.42852,29680.65037,16737.17838,67738.79398,21052.25399,21088.52582,4382.064243,46058.37201,14333.70094,39779.16389,23717.22439,19340.27256,64557.95733,18331.33009,10812.09473,27708.46643,42182.22475,13227.28187,8987.092417,18020.08322,71993.31873,16710.30074,27104.93391,31168.07593,10273.94288,32375.86655,942.5031047,24399.35204,53511.47922
7220,24677.41956,12866.57618,12868.62788,29659.58667,16891.05485,71081.17695,21912.57276,21905.09631,4569.25182,45062.7279,13629.60084,39882.02326,23626.40258,20681.32491,64868.9951,18616.31127,10451.39232,27527.68105,43257.85733,13533.19351,8833.356215,19185.36694,70297.14084,16745.20276,28697.57471,31905.11032,10243.5253,32919.75517,955.3676615,23618.74943,53516.69718
7221,24155.38628,12502.34224,12632.33912,28986.45996,16847.1928,68619.2379,21371.95047,21043.13363,4415.902143,43429.95495,13124.32686,38162.25769,22956.85367,19505.38982,64397.49371,17977.53751,10224.08877,27373.67947,42869.53949,13594.84029,9006.039626,19097.56122,67658.04591,16364.17252,27118.03659,31755.44264,9992.355096,33291.90531,1035.223863,23194.64934,52649.14578
7222,23746.64055,12233.28322,12074.43339,28466.8476,16023.09828,67892.36445,20397.51616,20099.50225,4284.81709,42995.55382,12466.26781,37391.912,22097.91837,18323.95635,64424.28995,17276.48628,9694.254898,26966.97306,42311.34824,13364.63197,8970.004805,18507.77907,66727.62479,16011.08092,26771.97371,30688.54558,9820.808868,33263.82835,1072.718243,22409.42679,51706.31273
7223,22606.36851,11299.9641,11251.64174,28400.4938,15360.75344,66111.18923,19638.41979,18898.30931,4039.160387,41572.68104,11250.53734,35211.86824,21440.91026,17257.9313,63798.84517,16058.64217,8922.552973,29351.89903,41822.51358,13139.89353,8758.544594,17421.49759,66125.3645,15341.22537,25586.06085,28460.68179,9287.711271,33291.74136,1016.997689,21319.28795,51352.08435
7224,22350.4615,9722.555298,10347.40901,26405.57111,15311.95513,62157.1912,18043.05706,17372.50506,3742.772859,39633.44802,10273.84329,33962.32967,20376.20104,16289.65042,61930.6351,14545.7939,8000.35325,27880.43036,40887.24445,13021.09736,8576.04639,16147.25089,64065.43244,14432.85882,24332.3902,25591.37444,8751.447913,32456.48914,926.2104685,19695.21757,49792.20956
7225,21958.01695,8549.457779,11218.91787,24021.10259,14965.95982,64965.8635,16903.97944,15255.4519,4366.627363,36926.11716,9754.470132,34978.3986,20607.09127,19204.67602,60074.58185,14741.15722,7708.40699,26311.26845,39371.84946,12479.72609,8639.322096,16371.67232,66193.10229,12842.86686,24167.33809,25915.79308,7809.435905,31675.88286,871.4479089,18275.53797,44533.85223
7226,21219.9665,8330.727588,10323.69801,23750.17535,14244.85763,61359.38221,15818.70001,14080.3888,3896.894554,36208.04571,9484.696374,34708.28839,20072.78969,16038.97543,59305.74688,14966.70051,7401.45966,25457.24023,39010.22724,12285.38532,8614.854101,15396.13504,64880.02492,12339.00475,24090.9367,24729.43204,7639.851692,31217.35302,796.6171269,17656.42721,42817.8715
7227,20657.74942,7866.269964,9524.912389,22687.96973,14302.42167,58298.29129,15278.95428,13306.91784,3445.43693,35049.61487,9266.016597,33553.85931,19469.72829,14836.62072,58274.01135,13917.29135,7245.69172,24771.90466,38793.12011,12285.38732,8555.425105,14764.35566,63729.69142,11834.56401,23194.16466,23914.5688,7489.78228,30550.7285,772.4423002,17133.92725,40963.69687
7228,20069.00597,7590.014886,8850.143058,21961.22576,14348.59988,55971.8021,14425.73354,13082.16966,3108.812356,34831.20422,9189.96927,32454.9376,18662.01802,14023.11665,57051.57438,13214.87273,7017.74903,24505.74174,38399.99051,12189.42857,8442.026244,14231.24175,62220.63066,11462.76255,23003.86504,23095.47672,7330.887427,30155.9746,738.3540514,16633.61239,39354.25171
7229,19613.54003,7425.947882,8430.129557,21102.27181,14154.1271,52830.83071,13870.18079,12998.2876,2842.185805,34442.4496,9307.637738,31455.95983,18023.32284,13236.00315,56286.11438,12625.52439,7183.187794,24523.92422,38362.5082,12052.22015,8534.246224,13726.6269,61382.61276,11290.8832,22680.29075,22623.42697,7329.016584,30000.99681,728.5861601,16664.71485,38408.639
7230,19367.24031,7497.611789,8138.018983,20489.04108,13888.24976,51357.06712,13598.24158,13224.15334,2751.791056,34146.09486,10355.31932,31037.15779,17671.84796,12638.87464,56158.66477,12147.29098,7746.446775,24539.44114,38692.01509,12050.27743,8589.220106,13454.24544,61371.0595,11287.74039,22816.3562,22736.27539,7244.999899,29866.00284,699.3156318,16372.37015,38258.87444
7231,19539.16258,7537.422333,7991.911669,21106.29638,14419.93196,50716.26987,14079.63369,13678.36097,2841.869263,35681.16175,12031.12535,31444.57689,17442.24793,12638.74167,57044.60788,12396.54546,8909.258228,26001.70127,39769.60154,12205.13603,8596.882116,13546.6445,62914.87594,11424.32928,23417.90171,22691.13295,7492.523462,30007.63618,724.3277988,17016.78768,39190.759
7232,19614.10753,8760.97798,8037.510895,21113.61621,15410.46924,51881.08202,15488.70402,15677.37715,2999.812133,36929.51146,12488.07462,32272.09415,17556.22422,13416.0378,57695.69695,12264.07623,9266.476767,26674.14229,40555.336,12273.31956,9016.046014,14150.6046,64099.44465,12110.1471,24846.56764,22651.14607,7998.040138,30112.41208,776.5072331,18634.60612,41861.33987
7233,20302.60988,10229.20266,8884.767469,22620.47821,15476.21975,60297.66797,16457.54681,18242.84187,3262.854221,37959.79019,12535.78375,32434.32666,18278.95573,14495.69021,61079.78324,12707.27478,9616.406658,26411.76804,40308.14536,11949.50942,8858.857788,14770.95276,65994.42562,13769.44547,24407.66887,23224.46819,8729.943347,30685.16153,891.6106472,20573.51429,49450.95396
7234,21263.65037,11908.23542,10686.60836,25362.87687,15553.47368,74791.42004,19114.77629,20514.0865,4004.778206,41485.15012,12806.69562,33583.01136,20295.846,16554.35434,65202.97554,15094.74146,10340.09546,28398.83462,40843.14464,12207.65371,8866.608938,16142.19405,68593.95997,15739.00497,25013.48782,26482.60222,9738.867874,31365.44552,977.1166391,22812.82506,54461.79545
7235,22309.24518,12678.80377,11642.70718,27807.64441,15890.16578,79293.24842,20552.75936,21367.18167,4551.159642,43327.84788,13222.86854,35466.80948,21411.13617,18385.80439,68029.69592,16465.7934,10740.94827,29614.22603,41345.48858,12134.50925,8366.520495,17216.51829,70511.94596,16505.67954,25833.40747,28428.28914,10107.4889,31615.29651,1042.871126,24229.16761,57083.31509
7236,23369.17056,13082.21274,12298.36758,29761.13434,16102.17301,82143.93571,21515.3409,22106.18061,4456.551527,45652.89293,14140.61358,37487.83784,22276.1279,19937.30858,68907.0022,17686.67434,10928.75469,29602.84563,42261.11867,12207.402,8531.007658,18281.18997,72031.99896,16744.74345,27149.83072,30407.92889,10468.16993,32378.42301,1074.909295,24577.52974,56246.56237
7237,23247.48218,13042.91088,11930.82089,28419.25401,16717.66383,75259.31516,20605.25413,21212.43683,3938.451839,45219.12403,12904.9258,38999.0804,22424.1765,19902.14938,67646.64927,16399.86328,10214.41544,28452.14666,42004.67464,12278.26504,8582.225793,18754.41626,71384.46232,16830.69341,28292.60321,31205.37217,10024.44483,32588.53642,1035.909366,23438.60661,53285.9703
7238,23992.25507,12897.44244,12076.59344,27971.32561,16054.86767,73495.99885,20482.01685,19491.04961,3661.181727,43702.27742,12366.62729,39904.48091,23541.52679,20220.32522,69716.42376,16746.77429,10334.17599,28684.98059,41175.72206,12474.35582,8975.007085,19198.09969,71141.31201,16961.96238,27335.54298,31648.08809,10112.6279,32654.17807,979.5743531,21527.15332,57029.50054
7239,23988.53953,12863.00835,12520.50908,29016.86722,15780.86593,81927.03381,21148.11584,19462.70317,3585.899146,44249.00158,12615.51976,39404.16136,23886.71223,20216.31135,69737.97775,17336.87587,10429.67404,29379.41244,40987.35095,12440.86284,9009.872038,19112.08329,72152.00422,17018.31469,26892.85292,31996.55642,10333.29199,32485.41202,939.5279535,21511.44037,58397.90187
7240,23828.69902,12717.27572,12739.18198,28863.71268,15661.94195,83728.35155,21913.84356,19718.73758,3566.284121,45319.25036,12644.76405,38986.93187,23833.54454,19557.68007,69771.13825,17451.28526,10571.92309,29174.71554,41615.4276,12643.25725,9194.595099,19111.5481,72668.86529,16712.99231,27189.00101,32115.74443,10383.65966,32237.40713,943.6556472,21883.63077,58004.59689
7241,23575.64171,12920.39368,13063.83047,29040.03189,15851.61583,83643.88918,21819.07817,19439.58015,3682.242216,45006.56871,13434.38494,38622.92821,23541.8131,19301.95677,68958.56148,17479.337,10747.63025,29526.96974,41875.88596,12634.60999,9127.265477,19000.48227,71846.04931,16707.69818,27367.37689,31763.48322,10378.83798,32375.58737,961.4236281,22412.46246,57743.09526
7242,23292.09328,13006.85109,12934.2718,28937.13024,16620.7806,82325.42244,22255.69986,20923.37756,4180.129802,45960.17684,14274.44959,37937.09323,23010.54084,19694.05323,67117.81785,17410.00766,10925.97758,28835.10085,42956.62035,13173.35727,8806.930242,18978.55654,71268.85346,16233.5938,28317.49555,31494.48111,10328.82304,32556.51057,1001.894086,24060.02108,55143.84794
7243,22329.1458,12718.70955,12308.15897,27979.69827,16996.61072,73232.15393,21257.187,21317.49253,4174.275631,45273.38689,13387.8488,37437.47916,21401.296,18598.7928,64438.58124,16629.72784,10501.13248,28074.43735,43345.75478,13373.78658,8768.575977,18538.91175,69520.87349,15503.79269,28324.75097,30388.3768,9957.336198,32654.1596,1001.821193,24696.78962,50146.83543
7244,22461.46041,12427.34356,11497.39248,27471.87011,16652.5723,73440.59989,20409.72663,20860.03674,4140.361826,44252.02482,13085.2936,36528.32408,20273.94585,17864.7803,64650.94423,16045.17387,10315.3977,27709.53617,43433.56259,13373.57577,9049.022923,17872.06497,68225.04467,15377.08406,28023.06231,29419.16271,9570.606015,33072.06188,989.0637015,23495.39735,49632.45202
7245,24521.81164,12682.77696,11572.72479,27627.36485,16198.07965,74450.56819,21617.25652,21533.33131,4531.065729,44972.83144,13256.97069,37528.70477,22097.92451,19897.70065,67255.21204,17682.2833,10521.6199,28644.92278,43201.88176,13490.3907,8968.463834,18454.75176,68228.07856,15414.83264,28696.52388,29440.13973,9696.870161,32999.35588,1001.447081,23467.02007,50950.50951
7246,24731.35771,12513.67443,12298.18543,27980.75991,16538.82919,74043.70474,21803.07455,20808.5748,4328.263534,45319.66261,12432.03253,38506.79352,23201.4936,20673.25976,67418.92113,18631.90961,9936.01008,28380.17208,42799.26118,13569.90553,9134.728375,19099.76348,67115.36216,15378.96273,28022.48533,31348.96145,9481.849433,32853.90149,1118.655236,23468.18536,51320.73365
7247,23905.61246,11588.52766,11789.21755,28343.75987,15894.68239,73268.95094,21786.46769,19523.3946,3998.411794,43932.65043,11299.74367,37930.73373,22961.12939,19869.65034,65819.12952,18345.38767,9132.723264,29295.87674,42156.01154,13256.87631,8740.86636,18580.9781,66491.23274,15043.73176,27385.96171,30851.47886,9067.217505,33211.36338,1104.122758,22510.77573,50942.68607
7248,23046.62599,10137.86277,10916.36383,27449.94157,15591.18676,71276.29148,20344.38403,17654.85855,3375.899888,41341.70829,10365.62812,36126.66417,21702.43913,18774.82219,63085.16459,16686.8595,8357.321406,27607.82676,40636.91846,12855.01555,8621.354711,17168.45791,64523.92175,14033.3416,25959.05372,29134.93533,8624.236072,33203.02275,998.8861258,20791.33176,49105.0195
7249,22083.44201,8742.180245,11584.73776,24020.15155,15130.07435,67252.69145,17223.45152,15265.99331,4342.419555,36983.95089,9755.016984,34940.88818,20773.92932,19478.16046,60968.01529,14717.57266,7824.691114,26325.54268,39643.19119,12539.8065,8647.333973,16558.43809,66617.01988,13257.34089,24252.19734,26258.07068,7988.209085,31788.43366,897.0387035,18299.96958,44831.23074
7250,21336.30983,8525.721375,10637.59534,23754.37383,14382.31861,64180.02403,16074.10047,14080.7364,3860.680241,36270.59974,9486.819814,34678.45871,20241.03404,16426.51853,60297.36235,14944.73487,7534.900421,25497.26588,39307.03793,12358.83471,8622.209463,15563.78947,65328.27634,12750.65927,24177.72978,25044.17131,7816.836881,31338.12309,818.0458084,17663.35105,43196.72558
7251,20767.17465,8066.086737,9792.480327,22712.35753,14442.01034,61572.02094,15502.48978,13300.55549,3397.683231,35128.86251,9269.418027,33556.85648,19639.55993,15267.48407,59397.38185,13887.79318,7387.839036,24832.59516,39116.1354,12358.83656,8561.185894,14919.63316,64199.26071,12243.39578,23303.6563,24210.39311,7665.185228,30683.44799,792.5263697,17126.07537,41430.58802
7252,20171.18668,7792.700325,9078.574524,21999.42677,14489.89541,59589.88741,14598.89746,13073.8576,3052.454437,34918.06187,9193.815129,32489.18324,18833.97559,14483.29016,58331.05295,13180.33269,7172.637066,24574.45783,38763.82355,12269.47895,8444.744361,14376.07524,62718.16572,11869.51379,23118.17343,23372.2879,7504.615086,30295.77016,756.542121,16611.61215,39897.56007
7253,19710.11622,7630.337013,8634.200332,21156.79895,14288.23447,56913.82737,14010.54656,12989.24785,2779.012835,34527.26278,9310.79593,31518.61197,18196.96149,13724.53598,57663.34399,12586.75409,7328.82873,24592.09205,38734.29956,12141.70928,8539.43875,13861.57469,61895.67789,11696.67264,22802.78926,22889.28073,7502.724518,30143.57039,746.2309364,16643.59416,38996.84549
7254,19460.78577,7701.256754,8325.14741,20555.22388,14012.52971,55658.20312,13722.55288,13217.073,2686.307571,34244.84338,10352.35474,31111.71881,17846.41171,13148.92171,57552.16999,12105.08797,7860.604688,24607.14109,39031.92749,12139.9002,8595.887668,13583.85713,61884.33873,11693.51225,22935.41071,23004.74864,7417.822011,30010.99623,715.3323715,16342.98227,38854.19182
7255,19634.82355,7740.6539,8170.565904,21160.74702,14563.86408,55112.25358,14232.36492,13675.22093,2778.688203,35733.77335,12018.36717,31507.55271,17617.416,13148.79354,58324.97609,12356.13157,8958.421493,26025.30984,40050.90717,12284.10587,8603.755261,13678.06634,63399.54531,11830.86546,23521.73025,22958.55833,7667.955311,30150.09075,741.7357236,17005.62322,39741.83006
7256,19710.69071,8951.503994,8218.809875,21167.92772,15591.01384,56104.65588,15724.62251,15691.57881,2940.668137,36970.67499,12472.64597,32311.53904,17731.0923,13898.08406,58892.91957,12222.71149,9295.673516,26677.47482,40766.81499,12347.59897,9034.165991,14293.85836,64562.16171,12520.52098,24914.23463,22917.64327,8178.801845,30252.98852,796.8173955,18669.19179,42285.61052
7257,20407.6651,10404.48244,9115.207143,22646.14882,15659.19464,63275.45959,16750.66286,18279.29923,3210.433656,37990.7109,12520.07629,32469.15838,18451.92154,14938.83713,61844.8501,12669.09127,9626.044286,26423.01191,40529.3539,12046.06417,8872.760156,14926.3595,66422.02507,14189.10444,24486.44501,23504.27358,8918.421793,30815.47127,918.3229,20662.93015,49514.86618
7258,21380.53123,12066.07992,11021.5544,25336.42276,15739.30405,75623.91675,19564.76715,20570.24717,3971.32143,41468.62784,12789.40492,33585.17957,20463.50326,16923.32859,65441.50108,15073.69487,10309.28294,28350.16268,41011.6531,12286.45036,8880.719282,16324.4642,68973.38509,16169.6852,25076.92982,26838.03683,9937.983802,31483.56099,1008.584764,22965.56617,54287.79059
7259,22438.99212,12828.6466,12033.10675,27734.72264,16088.44104,79459.40633,21087.64439,21430.74305,4531.668531,43283.09005,13203.14568,35415.41081,21575.85794,18688.79238,67907.24264,16454.58805,10687.73032,29528.90653,41467.80969,12218.33761,8367.212673,17419.83507,70855.82714,16940.64992,25876.09616,28828.88789,10310.49134,31728.93334,1077.996537,24421.96133,56784.83925
